hostsp,hostid,AA,drift,driftadj,diff,finalvalue,samplestd,date_collected,year,lag0_temp,lag1_temp,lag2_temp,lag3_temp,lag12_temp,decade,tl,sl,location,lat,long,comments
herring,103170-2_50,glu,-0.605890411,25.22322374,0.52775,24.69547374,0.140500297,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
herring,103170-2_50,phe,-0.078082192,6.466415525,0.528,5.938415525,0.817778291,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
herring,103170-2_50,ala,NA,NA,NA,NA,0.163390126,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
herring,103170-2_50,val,NA,NA,NA,NA,0.168511127,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
herring,103170-2_50,leu,NA,NA,NA,NA,0.746627306,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
herring,103170-2_50,ile,NA,NA,NA,NA,0.604518266,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
herring,103170-2_50,nle,NA,NA,NA,NA,0.384221724,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
herring,103170-2_50,thr,NA,NA,NA,NA,0.46655582,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
herring,103170-2_50,asp,NA,NA,NA,NA,2.855470714,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
herring,103170-2_50,ser,NA,NA,NA,NA,3.003014541,,1950,8.42,NA,NA,NA,NA,1950,180,160,"San Juan Islands, San Juan County, WA 48.53797¡, -122.95349",48.53797,-122.95349,
,NA,pro,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,pro,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,pro,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,pro,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
herring,110761-2_91_notusing,phe_notusing,-1.529137168,6.964137168,0.1648,6.799337168,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,gly,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
,NA,tyr,NA,NA,NA,NA,NA,,,,,,,,,,,,,,
